epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
179,3560.29,0.20764,0.15644,0.81157,0.8801,0.76914,0.85867,0.686,1.04488,1.06845,1.31105,0.0001189,0.0001189,0.0001189
180,3597.23,0.2065,0.15613,0.81347,0.87594,0.76682,0.85752,0.68645,1.04735,1.08254,1.31048,0.00011395,0.00011395,0.00011395
181,3634.17,0.20468,0.15389,0.81309,0.87403,0.76849,0.85767,0.68827,1.03736,1.07117,1.30162,0.000109,0.000109,0.000109
182,3671.22,0.2041,0.15298,0.81503,0.90221,0.75325,0.85779,0.68359,1.04022,1.02804,1.3061,0.00010405,0.00010405,0.00010405
183,3708.19,0.20594,0.15671,0.81563,0.89491,0.7606,0.85857,0.68155,1.04774,1.0201,1.32226,9.91e-05,9.91e-05,9.91e-05
184,3745.15,0.20507,0.1532,0.81858,0.8763,0.76867,0.85766,0.68217,1.04499,1.0451,1.31937,9.415e-05,9.415e-05,9.415e-05
185,3782.12,0.20296,0.15169,0.81187,0.88487,0.7631,0.85735,0.68435,1.04708,1.05983,1.316,8.92e-05,8.92e-05,8.92e-05
186,3819.03,0.19966,0.14909,0.8163,0.88284,0.76412,0.85732,0.68561,1.04137,1.06726,1.31829,8.425e-05,8.425e-05,8.425e-05
187,3855.95,0.20145,0.15082,0.81225,0.88231,0.76503,0.85995,0.68962,1.03122,1.06287,1.31677,7.93e-05,7.93e-05,7.93e-05
188,3893.01,0.1993,0.14967,0.81164,0.89334,0.75844,0.86044,0.69031,1.02747,1.05657,1.31323,7.435e-05,7.435e-05,7.435e-05
189,3930.03,0.2042,0.1524,0.81323,0.88024,0.76422,0.85771,0.68654,1.02821,1.086,1.31081,6.94e-05,6.94e-05,6.94e-05
190,3966.97,0.19882,0.1507,0.81361,0.88211,0.76884,0.86156,0.68839,1.02999,1.06987,1.31195,6.445e-05,6.445e-05,6.445e-05
191,4004.54,0.16599,0.12187,0.78003,0.88858,0.7639,0.85638,0.67685,1.0424,1.0083,1.32086,5.95e-05,5.95e-05,5.95e-05
192,4041.53,0.16027,0.11749,0.77946,0.87756,0.76804,0.85583,0.67823,1.04497,1.02964,1.31902,5.455e-05,5.455e-05,5.455e-05
193,4078.52,0.16133,0.11744,0.77806,0.88047,0.76794,0.85852,0.68273,1.03715,1.01427,1.32051,4.96e-05,4.96e-05,4.96e-05
194,4115.48,0.15185,0.11348,0.78019,0.88519,0.76794,0.85889,0.68237,1.03773,1.02451,1.32154,4.465e-05,4.465e-05,4.465e-05
195,4152.42,0.14766,0.11189,0.77674,0.88574,0.76662,0.859,0.68329,1.03405,1.02964,1.31928,3.97e-05,3.97e-05,3.97e-05
196,4189.38,0.14497,0.11034,0.77572,0.88632,0.76811,0.859,0.68351,1.03535,1.03897,1.31855,3.475e-05,3.475e-05,3.475e-05
197,4226.35,0.14925,0.11241,0.77719,0.88587,0.76954,0.85968,0.68383,1.03384,1.0389,1.31962,2.98e-05,2.98e-05,2.98e-05
198,4263.4,0.14331,0.10899,0.77848,0.88711,0.77185,0.86006,0.68465,1.03302,1.04144,1.31928,2.485e-05,2.485e-05,2.485e-05
199,4300.39,0.14507,0.11047,0.77614,0.88509,0.77146,0.85937,0.68539,1.03197,1.04632,1.31822,1.99e-05,1.99e-05,1.99e-05
200,4337.36,0.13984,0.10821,0.77152,0.8857,0.77007,0.85944,0.68446,1.03282,1.04622,1.32246,1.495e-05,1.495e-05,1.495e-05
